138588,195.57,-91.21,0.00,-25.00
138608,195.57,-91.49,0.00,-25.00
138628,195.57,-91.77,0.00,-25.00
138648,195.57,-92.03,0.00,-25.00
138668,195.57,-92.28,0.00,-25.00
138688,195.57,-92.53,0.00,-25.00
138709,195.57,-92.76,0.00,-25.00
138729,195.57,-92.98,0.00,-25.00
138749,195.57,-93.20,0.00,-25.00
138769,195.57,-93.41,0.00,-25.00
138789,195.57,-93.61,0.00,-25.00
138809,195.57,-93.82,0.00,-25.00
138829,195.57,-94.03,0.00,-25.00
138849,195.57,-94.25,0.00,-25.00
138869,195.57,-94.47,0.00,-25.00
138889,195.57,-94.69,0.00,-25.00
138910,195.57,-94.92,0.00,-25.00
138931,195.57,-95.16,0.00,-25.00
138951,195.57,-95.40,0.00,-25.00
138971,195.57,-95.64,0.00,-25.00
138991,195.57,-95.89,0.00,-25.00
139011,195.57,-96.14,0.00,-25.00
139031,195.57,-96.39,0.00,-25.00
139051,195.57,-96.65,0.00,-25.00
139071,195.57,-96.91,0.00,-25.00
139091,195.57,-97.17,0.00,-25.00
139112,195.57,-97.44,0.00,-25.00
139132,195.57,-97.71,0.00,-25.00
139152,195.57,-97.99,0.00,-25.00
139172,195.57,-98.27,0.00,-25.00
139192,195.57,-98.55,0.00,-25.00
139212,195.57,-98.84,0.00,25.00
139232,195.57,-99.13,0.00,25.00
139252,195.57,-99.43,0.00,25.00
139272,195.57,-99.73,0.00,25.00
139292,195.57,-100.02,0.00,25.00
139313,195.57,-100.30,0.00,25.00
139333,195.57,-100.55,0.00,25.00
139353,195.57,-100.78,0.00,25.00
139373,195.57,-100.98,0.00,25.00
139393,195.57,-101.15,0.00,25.00
139413,195.57,-101.29,0.00,25.00
139433,195.57,-101.40,0.00,25.00
139453,195.57,-101.48,0.00,25.00
139473,195.57,-101.54,0.00,25.00
139493,195.57,-101.56,0.00,25.00
139514,195.57,-101.56,0.00,25.00
139534,195.57,-101.54,0.00,25.00
139554,195.57,-101.49,0.00,25.00
139574,195.57,-101.42,0.00,25.00
139594,195.57,-101.33,0.00,25.00
139614,195.57,-101.23,0.00,25.00
139634,195.57,-101.10,0.00,25.00
139654,195.57,-100.96,0.00,25.00
139674,195.57,-100.81,0.00,25.00
139694,195.57,-100.64,0.00,25.00
139715,195.57,-100.46,0.00,25.00
139735,195.57,-100.28,0.00,25.00
139755,195.57,-100.08,0.00,25.00
139775,195.57,-99.87,0.00,25.00
139795,195.57,-99.66,0.00,25.00
139815,195.57,-99.43,0.00,25.00
